stride_id,timestamp,is_baseline,gait_state,gait_state_id,confidence,nearest_distance,d_patient,d_healthy,d_target,healthy_region_threshold,inside_healthy_region,manifold_deviation,delta_healthy,stride_time,swing_time,stance_time,swing_ratio,stance_ratio,swing_stance_ratio,phase_source,swing_symmetry_ratio,stance_symmetry_ratio,swing_stance_symmetry_ratio,belt_excursion,peak_belt_velocity,trunk_rms,trunk_acc_rms,trunk_gyro_rms,swing_ratio_error,belt_excursion_error,temporal_symmetry_error,trunk_error,biomechanical_deviation,reference_source,decision_state,assist_score,raw_assist_gain,e_manifold,e_baseline,e_healthy,assist_mode,e_swing,e_excursion,deviation_score,assist_gain,gain_delta,target_belt_length,ood_flag,ood_engaged,valid
26,34.16414515099996,0,S1,1,0.4451868248684723,0.8247192629440913,1.1034389578978805,1.1667129706290205,1.1667129706290205,1.408510704557446,1,0.0,-0.41542669263948884,1.2195167029999538,0.5307365009998648,0.688780202000089,0.43520232211193,0.56479767788807,0.7705455230256403,belt_cycle,,,,168.2,743.5,0.21939310378152999,0.21939310378152999,1.7753506798209044,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.8283309220540156,0.920235771640826,0.8283309220540156,healthy_directed,0.29014721388011533,0.0,0.5012096251910424,0.0,0.0,-136.45027425432934,0,0,1
27,35.37251507899987,0,S0,0,0.45324194231339787,0.6289474635063877,0.7417458841904719,0.7041931744596417,0.7041931744596417,1.408510704557446,1,0.0,0.047093103529889935,1.208369927999911,0.49615150199997515,0.7122184259999358,0.4105957045961936,0.5894042954038065,0.6966282868958236,belt_cycle,,,,130.2,628.0,0.2202736847617308,0.2202736847617308,2.1769884452249118,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.49995585562901285,0.6185943420012875,0.49995585562901285,healthy_directed,0.08509206791564537,0.05033931245420051,0.28557341068004016,0.0,0.0,-136.45027425432934,0,0,1
28,36.63491298399981,0,S0,0,0.4357630854163973,0.5696084799897544,0.6085544840532793,0.5708255265559848,0.5708255265559848,1.408510704557446,1,0.0,0.18046075143354678,1.2623979049999434,0.4894892489999165,0.7729086560000269,0.3877456125847567,0.6122543874152433,0.6333080179657083,belt_cycle,,,,130.3,627.2,0.2194770110542614,0.2194770110542614,1.770654749353308,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.40526885930578577,0.5075166154049108,0.40526885930578577,healthy_directed,0.10532536551299543,0.04884187721030938,0.2440004147488534,0.0,0.0,-136.45027425432934,0,0,1
29,37.85250496899994,0,S0,0,0.5967608502255419,0.46397002775929697,0.6740406037349315,0.6808624046681491,0.6808624046681491,1.408510704557446,1,0.0,0.07042387332138256,1.2175919850001264,0.5023783409999396,0.7152136440001868,0.4125999080060366,0.5874000919939635,0.7024171661353379,belt_cycle,,,,123.39999999999999,596.8,0.21463663467900285,0.21463663467900285,2.001271954031555,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.4833917147133617,0.5621301211595136,0.4833917147133617,healthy_directed,0.10179376299767016,0.15216490903877372,0.3026669680637366,0.0,0.0,-136.45027425432934,0,0,1
30,39.094925531999934,0,S0,0,0.5650901967329649,0.5594361373279049,0.8128852178712254,0.799364627517249,0.799364627517249,1.408510704557446,1,0.0,-0.04807834952771739,1.242420562999996,0.48797530000001643,0.7544452629999796,0.39276177047628114,0.6072382295237189,0.6468001377059871,belt_cycle,,,,121.30000000000001,612.8,0.22903172181866296,0.22903172181866296,2.0393828079910166,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.567524708850835,0.6779224626509672,0.567524708850835,healthy_directed,0.06352404975029184,0.18361104916047988,0.339541779182601,0.0,0.0,-136.45027425432934,0,0,1
31,40.274918697999965,0,S0,0,0.5248830205851021,0.6525364784288991,0.9105305845115191,0.9057656384221263,0.9057656384221263,1.408510704557446,1,0.0,-0.1544793604325947,1.1799931660000311,0.49906821799982026,0.6809249480002109,0.4229416172735759,0.5770583827264241,0.7329269098826817,belt_cycle,,,,113.50000000000001,486.9,0.23856358208306014,0.23856358208306014,1.9106318398223685,0.0,0.03748303934871077,,0.0,0.026238127544097538,healthy_reference:1p0,BIOMECH_DEFICIT_ONLY,0.013119063772048769,0.010495251017639016,0.6430662085076008,0.7593558384387541,0.6430662085076008,healthy_directed,0.18797467356049768,0.3004109981839609,0.43800770595874183,0.0,0.0,-136.45027425432934,0,0,1
32,41.51500377999992,0,S0,0,0.6165070526037157,0.49160997359956665,0.7858044748820101,0.731133619550417,0.731133619550417,1.408510704557446,1,0.0,0.020152658439114624,1.2400850819999576,0.46936071100003574,0.7707243709999219,0.37849073246092946,0.6215092675390705,0.6089864660580239,belt_cycle,,,,118.5,592.7,0.22223015611405736,0.22223015611405736,1.8653858224370785,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.5190827568329621,0.6553379161811174,0.5190827568329621,healthy_directed,0.18244936654488916,0.22553923598942197,0.3593840355778322,0.0,0.0,-136.45027425432934,0,0,1
33,42.734852321999824,0,S0,0,0.4698804106067982,0.6192256671646881,0.7502906291362154,0.6984089700609942,0.6984089700609942,1.408510704557446,1,0.0,0.0528773079285374,1.2198485419999017,0.5001566179998918,0.7196919240000099,0.4100153427079573,0.5899846572920426,0.6949593309593465,belt_cycle,,,,122.20000000000002,572.4,0.20613359855360375,0.20613359855360375,1.7346505822529799,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.49584924544853515,0.6257204090141832,0.49584924544853515,healthy_directed,0.0802557188470096,0.17013413196546273,0.30602816477146305,0.0,0.0,-136.45027425432934,0,0,1
34,43.95503623599984,0,S0,0,0.6518516847838772,0.38207552973406755,0.6013411542667226,0.5594660396337473,0.5594660396337473,1.408510704557446,1,0.0,0.19182023835578432,1.2201839140000175,0.4919882880001367,0.7281956259998807,0.4032083052031857,0.5967916947968143,0.6756265355543585,belt_cycle,,,,122.79999999999998,603.9,0.22149051252574595,0.22149051252574595,1.8029816059996653,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.39720396715730427,0.5015009096382073,0.39720396715730427,healthy_directed,0.02353040630724603,0.16114952050211853,0.23789100957124965,0.0,0.0,-136.45027425432934,0,0,1
35,45.204579599,0,S1,1,0.4953830669394962,0.4450570432422058,0.4785417469080958,0.509637820599309,0.509637820599309,1.408510704557446,1,0.0,0.24164845739022267,1.2495433630001571,0.4905064740000853,0.7590368890000718,0.3925485809651118,0.6074514190348882,0.6462221811725923,belt_cycle,,,,149.20000000000002,707.0,0.21558156770861658,0.21558156770861658,1.6848805206472608,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.361827438691307,0.39908980064221666,0.361827438691307,healthy_directed,0.06530062901003628,0.0,0.2005039080486644,0.0,0.0,-136.45027425432934,0,0,1
36,46.40442478499995,0,S0,0,0.7384563400670661,0.28661411503067985,0.5709063520604202,0.5297129449465312,0.5297129449465312,1.408510704557446,1,0.0,0.22157333304300042,1.1998451859999477,0.49986203299999943,0.6999831529999483,0.4166054411289868,0.5833945588710132,0.714105805057906,belt_cycle,,,,120.8,605.1,0.210190899349208,0.210190899349208,1.9740352699905066,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.37608016980812864,0.4761191760202388,0.37608016980812864,healthy_directed,0.13517320568892194,0.19109822537993398,0.2668116916867277,0.0,0.0,-136.45027425432934,0,0,1
37,47.6353641369999,0,S0,0,0.6108938839956575,0.46952514425216707,0.7202608482296997,0.69075596869739,0.69075596869739,1.408510704557446,1,0.0,0.06053030929214165,1.2309393519999503,0.4799265579999883,0.751012793999962,0.3898864369070944,0.6101135630929057,0.6390391240125964,belt_cycle,,,,121.79999999999998,606.3,0.22522817026649036,0.22522817026649036,1.9583267594205167,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.4904158459444761,0.6006764512973398,0.4904158459444761,healthy_directed,0.08748516282684796,0.17612387294102638,0.3066782464084977,0.0,0.0,-136.45027425432934,0,0,1
38,48.86435670799983,0,S0,0,0.6249170695527815,0.4436411394978379,0.6924773862973829,0.6399583105069192,0.6399583105069192,1.408510704557446,1,0.0,0.11132796748261242,1.2289925709999352,0.4948773920000349,0.7341151789999003,0.40266914843707463,0.5973308515629254,0.674114098381968,belt_cycle,,,,123.6,601.5,0.2158716887749182,0.2158716887749182,1.8047708109670468,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.4543510449982658,0.5775058578112747,0.4543510449982658,healthy_directed,0.019037433256320624,0.14917003855099212,0.2627207601862275,0.0,0.0,-136.45027425432934,0,0,1
39,50.14482924699996,0,S0,0,0.45367217329082743,0.6223320040707376,0.7306180369251684,0.8745455108712834,0.8745455108712834,0.8562813681631302,0,0.07846391542987277,-0.12325923288175178,1.2804725390001295,0.4892880819998098,0.7911844570003197,0.38211524815821163,0.6178847518417884,0.6184247904147239,belt_cycle,,,,124.80000000000001,628.8,0.23763822482857727,0.23763822482857727,1.9787849135275466,0.0,0.0,,1.0,0.0,healthy_reference:0p8,MANIFOLD_DEVIATION_ONLY,0.0,0.0,0.6209008621954815,0.6093140433118193,0.6209008621954815,healthy_directed,0.15224506906753774,0.13120081562430244,0.38236411494286254,0.0,0.0,-136.45027425432934,0,0,1
40,51.35526532599988,0,S1,1,0.42334607622839926,1.0831966488798046,1.4666590385877498,1.4956858643506756,1.4956858643506756,1.408510704557446,0,0.10502787330756538,-0.744399586361144,1.2104360789999191,0.510161179999848,0.7002748990000711,0.42146891426216493,0.5785310857378351,0.7285155882758496,belt_cycle,,,,176.2,771.7,0.20491148181129212,0.20491148181129212,1.7429484827030057,0.0,0.0,,0.0,0.0,healthy_reference:1p0,MANIFOLD_DEVIATION_ONLY,0.0,0.0,1.0,1.0,1.0,healthy_directed,0.17570214846540644,0.0,0.5527106445396219,0.0,0.0,-136.45027425432934,0,0,1
41,52.56431921299986,0,S0,0,0.48659703556709166,0.5515793819476863,0.6500866353293749,0.5946784214427242,0.5946784214427242,1.408510704557446,1,0.0,0.15660785654680742,1.2090538869999818,0.48002827999994224,0.7290256070000396,0.39702802758529937,0.6029719724147006,0.6584518779460599,belt_cycle,,,,125.0,634.1,0.21719227896791626,0.21719227896791626,1.9491261085239557,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.42220369324745183,0.5421532131105706,0.42220369324745183,healthy_directed,0.027971907175139886,0.12820594513652106,0.2451346078035721,0.0,0.0,-136.45027425432934,0,0,1
42,53.85514921999993,0,S0,0,0.37603628843616754,0.8188023761765589,0.9396170870821834,1.0834232364113368,1.0834232364113368,0.8562813681631302,0,0.9758158718752523,-0.33213695842180513,1.2908300070000678,0.4801490320000994,0.8106809749999684,0.37196922088601103,0.628030779113989,0.592278648206982,belt_cycle,,,,125.39999999999999,607.4,0.2464643678973066,0.2464643678973066,1.6783427022172959,0.08858807239980004,0.0,,1.0,0.026576421719940013,healthy_reference:0p8,COMBINED_DEVIATION,0.026255057925953836,0.02100404634076307,0.769197729847391,0.7836131296517088,0.769197729847391,healthy_directed,0.23679529633587604,0.12221620416095806,0.48008069465664993,0.0,0.0,-136.45027425432934,0,0,1
43,55.07538636300001,0,S1,1,0.5138679846401872,0.8282644451374889,1.2609715994061075,1.2960902041900835,1.2960902041900835,1.408510704557446,1,0.0,-0.5448039262005518,1.2202371430000767,0.5201000300000942,0.7001371129999825,0.4262286498847065,0.5737713501152936,0.7428545356945064,belt_cycle,,,,171.7,749.4,0.2112442814105357,0.2112442814105357,1.6730211300836797,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.9201848448835999,1.0,0.9201848448835999,healthy_directed,0.21536661198658613,0.0,0.5247024060377757,0.0,0.0,-136.45027425432934,0,0,1
44,56.26446096699988,0,S0,0,0.7259492519704402,0.3043835982463572,0.5889000209626346,0.5602406338522385,0.5602406338522385,1.408510704557446,1,0.0,0.19104564413729308,1.1890746039998703,0.49088981399996356,0.6981847899999067,0.4128334860980826,0.5871665139019173,0.7030943971151665,belt_cycle,,,,123.5,597.6,0.19653962404500563,0.19653962404500563,1.9077304021960082,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.39775390562492463,0.49112536885796826,0.39775390562492463,healthy_directed,0.1037402470980539,0.1506674737948828,0.26013252170085505,0.0,0.0,-136.45027425432934,0,0,1
45,57.47535641299987,0,S0,0,0.6394115650610284,0.3856912504733848,0.5787426745862939,0.5363279337588964,0.5363279337588964,1.408510704557446,1,0.0,0.2149583442306352,1.210895445999995,0.484217251000004,0.726678194999991,0.39988361720208004,0.6001163827979199,0.6663434438128558,belt_cycle,,,,121.7,618.2,0.2122750757103817,0.2122750757103817,1.946870008979913,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.3807766117953719,0.48265443948434716,0.3807766117953719,healthy_directed,0.004175327035300935,0.17762130818491687,0.22716516564525963,0.0,0.0,-136.45027425432934,0,0,1
46,58.7044254609998,0,S0,0,0.5016410052684073,0.5265067344593564,0.6248343383255767,0.5782203867520324,0.5782203867520324,1.408510704557446,1,0.0,0.17306589123749927,1.2290690479999284,0.4797124490000897,0.7493565989998388,0.3903055322894419,0.6096944677105581,0.6401657764011937,belt_cycle,,,,128.20000000000002,607.5,0.236353923848992,0.236353923848992,1.957160013660003,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.4105189863883279,0.5210935370381728,0.4105189863883279,healthy_directed,0.08399270130728526,0.08028801733201574,0.24651490705275267,0.0,0.0,-136.45027425432934,0,0,1
47,59.95639526199989,0,S0,0,0.44840980376642414,0.6239990856964013,0.7256711719255804,0.6783981938779298,0.6783981938779298,1.408510704557446,1,0.0,0.07288808411160186,1.2519698010000866,0.4891378079998958,0.7628319930001908,0.3906945739499207,0.6093054260500793,0.6412130226422916,belt_cycle,,,,124.1,593.1,0.2061659058881662,0.2061659058881662,1.7522742772313105,0.0,0.0,,0.0,0.0,healthy_reference:1p0,IN_RANGE,0.0,0.0,0.4816421995820631,0.605188502793682,0.4816421995820631,healthy_directed,0.08075068746996225,0.1416828623315382,0.2933828784983279,0.0,0.0,-136.45027425432934,0,0,1
